Time,Open Price,Volume
2023-12-20 13:00:00,40.97000000,329168.38000000
2023-12-20 14:00:00,41.70000000,199649.54000000
2023-12-20 15:00:00,41.47000000,278642.16000000
2023-12-20 16:00:00,41.91000000,344674.30000000
2023-12-20 17:00:00,42.28000000,326233.96000000
2023-12-20 18:00:00,42.72000000,403830.75000000
2023-12-20 19:00:00,42.53000000,210802.94000000
2023-12-20 20:00:00,42.54000000,349325.51000000
2023-12-20 21:00:00,43.47000000,333839.47000000
2023-12-20 22:00:00,42.82000000,393051.70000000
2023-12-20 23:00:00,43.72000000,390899.40000000
2023-12-21 00:00:00,42.83000000,554438.71000000
2023-12-21 01:00:00,44.44000000,344412.62000000
2023-12-21 02:00:00,44.13000000,292153.79000000
2023-12-21 03:00:00,42.95000000,443719.56000000
2023-12-21 04:00:00,42.29000000,182320.66000000
2023-12-21 05:00:00,42.51000000,182398.95000000
2023-12-21 06:00:00,42.89000000,162625.44000000
2023-12-21 07:00:00,43.46000000,155503.31000000
2023-12-21 08:00:00,43.50000000,420052.57000000
2023-12-21 09:00:00,44.36000000,359102.68000000
2023-12-21 10:00:00,44.33000000,215363.76000000
2023-12-21 11:00:00,44.18000000,202916.66000000
2023-12-21 12:00:00,44.82000000,422229.97000000
2023-12-21 13:00:00,44.19000000,224206.90000000
2023-12-21 14:00:00,45.17000000,332531.21000000
2023-12-21 15:00:00,44.82000000,545420.65000000
2023-12-21 16:00:00,45.93000000,321286.83000000
2023-12-21 17:00:00,45.99000000,248028.55000000
2023-12-21 18:00:00,45.93000000,231256.19000000
2023-12-21 19:00:00,45.40000000,243837.49000000
2023-12-21 20:00:00,45.05000000,223827.05000000
2023-12-21 21:00:00,45.25000000,272166.25000000
2023-12-21 22:00:00,44.41000000,190236.00000000
2023-12-21 23:00:00,44.70000000,297731.55000000
2023-12-22 00:00:00,45.53000000,521753.58000000
2023-12-22 01:00:00,46.22000000,566278.39000000
2023-12-22 02:00:00,46.41000000,423843.16000000
2023-12-22 03:00:00,45.68000000,334546.79000000
2023-12-22 04:00:00,46.23000000,193833.45000000
2023-12-22 05:00:00,45.59000000,129981.30000000
2023-12-22 06:00:00,46.25000000,162320.08000000
