shopid,docno,docdatetime,perioddatetime,barcode,unitcode,qty,price,discount,whcode,locationcode,sumofcost,discountamount,sumamount,branchid
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250007,2024-01-25T08:27:27,2024-01-25T08:27:27,PR-007,,2.0,90.0,,,,0.0,0.0,180.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250007,2024-01-25T08:27:27,2024-01-25T08:27:27,PR-011,,6.0,45.0,,,,0.0,0.0,270.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250007,2024-01-25T08:27:27,2024-01-25T08:27:27,PR-001,,6.0,70.0,,,,0.0,0.0,420.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250007,2024-01-25T08:27:27,2024-01-25T08:27:27,NCF-008,,1.0,75.0,,,,0.0,0.0,75.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250008,2024-01-25T08:34:49,2024-01-25T08:34:49,PR-004,,1.0,95.0,,,,0.0,0.0,95.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250008,2024-01-25T08:34:49,2024-01-25T08:34:49,PR-007,,1.0,90.0,,,,0.0,0.0,90.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250009,2024-01-25T08:46:46,2024-01-25T08:46:46,PR-011,,1.0,45.0,,,,0.0,0.0,45.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250007,2024-01-25T08:58:53,2024-01-25T08:58:53,KSC-002,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250007,2024-01-25T08:58:53,2024-01-25T08:58:53,SCK-002,,1.0,79.0,,,,0.0,0.0,79.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250007,2024-01-25T08:58:53,2024-01-25T08:58:53,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250007,2024-01-25T08:58:53,2024-01-25T08:58:53,BS-004,,1.0,206.1,,,,0.0,0.0,206.1,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250010,2024-01-25T09:07:29,2024-01-25T09:07:29,AP-004,,1.0,169.0,,,,0.0,0.0,169.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250005,2024-01-25T09:23:14,2024-01-25T09:23:14,MD-006,,1.0,116.1,,,,0.0,0.0,116.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250005,2024-01-25T09:23:14,2024-01-25T09:23:14,KSC-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250005,2024-01-25T09:23:14,2024-01-25T09:23:14,KSC-005,,2.0,15.0,,,,0.0,0.0,30.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250005,2024-01-25T09:23:14,2024-01-25T09:23:14,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250005,2024-01-25T09:23:14,2024-01-25T09:23:14,BS-001,,1.0,197.1,,,,0.0,0.0,197.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250008,2024-01-25T09:55:02,2024-01-25T09:55:02,JKM-001,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250008,2024-01-25T09:55:02,2024-01-25T09:55:02,KSC-003,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250008,2024-01-25T09:55:02,2024-01-25T09:55:02,KSC-005,,2.0,15.0,,,,0.0,0.0,30.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250008,2024-01-25T09:55:02,2024-01-25T09:55:02,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250009,2024-01-25T10:23:11,2024-01-25T10:23:11,KSC-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250009,2024-01-25T10:23:11,2024-01-25T10:23:11,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250010,2024-01-25T10:32:45,2024-01-25T10:32:45,BS-003,,1.0,206.1,,,,0.0,0.0,206.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250010,2024-01-25T10:32:45,2024-01-25T10:32:45,KSC-003,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401250004,2024-01-25T10:36:56,2024-01-25T10:36:56,CK-001,,2.0,19.0,,,,0.0,0.0,38.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401250004,2024-01-25T10:36:56,2024-01-25T10:36:56,DT-002,,1.0,179.1,,,,0.0,0.0,179.1,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401250004,2024-01-25T10:36:56,2024-01-25T10:36:56,ADD-024,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250011,2024-01-25T10:37:59,2024-01-25T10:37:59,AP-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250012,2024-01-25T10:45:45,2024-01-25T10:45:45,BS-013,,2.0,80.1,,,,0.0,0.0,160.2,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250012,2024-01-25T10:45:45,2024-01-25T10:45:45,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250006,2024-01-25T10:50:12,2024-01-25T10:50:12,KSC-004,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250006,2024-01-25T10:50:12,2024-01-25T10:50:12,MD-008,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250006,2024-01-25T10:50:12,2024-01-25T10:50:12,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250006,2024-01-25T10:50:12,2024-01-25T10:50:12,BS-011,,2.0,80.1,,,,0.0,0.0,160.2,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401250007,2024-01-25T11:17:31,2024-01-25T11:17:31,KSC-005,,1.0,15.0,,,,0.0,0.0,15.0,
2QoilMQkX9i6vtAE88ilEubnrhz,04-2401250001,2024-01-25T11:34:46,2024-01-25T11:34:46,DR-002,,4.0,19.0,,,,0.0,0.0,76.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250013,2024-01-25T12:04:48,2024-01-25T12:04:48,KSC-003,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250013,2024-01-25T12:04:48,2024-01-25T12:04:48,MD-004,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,CK-001,,3.0,19.0,,,,0.0,0.0,57.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,AP-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,KSC-005,,1.0,15.0,,,,0.0,0.0,15.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,BS-013,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,DR-002,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,DR-006,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401250014,2024-01-25T12:18:58,2024-01-25T12:18:58,KSC-002,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401250011,2024-01-25T12:31:43,2024-01-25T12:31:43,DR-002,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260001,2024-01-26T03:35:55,2024-01-26T03:35:55,CF-006,,1.0,60.0,,,,0.0,0.0,60.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260001,2024-01-26T03:35:55,2024-01-26T03:35:55,PR-008,,1.0,105.0,,,,0.0,0.0,105.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260002,2024-01-26T04:17:10,2024-01-26T04:17:10,DR-002,,2.0,19.0,,,,0.0,0.0,38.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260001,2024-01-26T04:49:44,2024-01-26T04:49:44,KSC-002,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260001,2024-01-26T04:49:44,2024-01-26T04:49:44,SD-002,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260001,2024-01-26T04:49:44,2024-01-26T04:49:44,SD-003,,1.0,29.0,,,,0.0,0.0,29.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260001,2024-01-26T04:49:44,2024-01-26T04:49:44,DR-001,,1.0,12.0,,,,0.0,0.0,12.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260001,2024-01-26T04:49:44,2024-01-26T04:49:44,SMT-003,,1.0,75.0,,,,0.0,0.0,75.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260002,2024-01-26T05:08:53,2024-01-26T05:08:53,BS-014,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260002,2024-01-26T05:08:53,2024-01-26T05:08:53,BS-016,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260003,2024-01-26T05:17:19,2024-01-26T05:17:19,JKM-001,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260003,2024-01-26T05:17:19,2024-01-26T05:17:19,CF-006,,1.0,60.0,,,,0.0,0.0,60.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260003,2024-01-26T05:17:19,2024-01-26T05:17:19,SMT-003,,1.0,75.0,,,,0.0,0.0,75.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260003,2024-01-26T05:17:19,2024-01-26T05:17:19,KSC-005,,1.0,15.0,,,,0.0,0.0,15.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260004,2024-01-26T05:20:51,2024-01-26T05:20:51,BS-013,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260004,2024-01-26T05:20:51,2024-01-26T05:20:51,BS-011,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260005,2024-01-26T05:33:57,2024-01-26T05:33:57,BS-014,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,MD-006,,1.0,116.1,,,,0.0,0.0,116.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,MD-004,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,JKM-002,,1.0,296.1,,,,0.0,0.0,296.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,SSMS-001,,1.0,224.1,,,,0.0,0.0,224.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,SSMS-002,,1.0,296.1,,,,0.0,0.0,296.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,MD-007,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,KSC-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260001,2024-01-26T05:49:15,2024-01-26T05:49:15,DR-001,,2.0,12.0,,,,0.0,0.0,24.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260003,2024-01-26T05:55:35,2024-01-26T05:55:35,PR-011,,1.0,45.0,,,,0.0,0.0,45.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260003,2024-01-26T05:55:35,2024-01-26T05:55:35,PR-003,,1.0,85.0,,,,0.0,0.0,85.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260003,2024-01-26T05:55:35,2024-01-26T05:55:35,PR-001,,3.0,70.0,,,,0.0,0.0,210.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260003,2024-01-26T05:55:35,2024-01-26T05:55:35,PR-007,,3.0,90.0,,,,0.0,0.0,270.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260001,2024-01-26T05:58:36,2024-01-26T05:58:36,CF-001,,1.0,60.0,,,,0.0,0.0,60.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260001,2024-01-26T05:58:36,2024-01-26T05:58:36,PR-011,,1.0,45.0,,,,0.0,0.0,45.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260004,2024-01-26T06:21:26,2024-01-26T06:21:26,PR-001,,1.0,80.0,,,,0.0,0.0,80.0,
2QoilMQkX9i6vtAE88ilEubnrhz,04-2401260001,2024-01-26T06:28:00,2024-01-26T06:28:00,MD-006,,1.0,116.1,,,,0.0,0.0,116.1,
2QoilMQkX9i6vtAE88ilEubnrhz,04-2401260001,2024-01-26T06:28:00,2024-01-26T06:28:00,KSC-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260002,2024-01-26T06:28:45,2024-01-26T06:28:45,KSC-003,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260002,2024-01-26T06:28:45,2024-01-26T06:28:45,AP-002,,1.0,107.1,,,,0.0,0.0,107.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260002,2024-01-26T06:28:45,2024-01-26T06:28:45,MD-004,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260002,2024-01-26T06:28:45,2024-01-26T06:28:45,MD-008,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260002,2024-01-26T06:28:45,2024-01-26T06:28:45,DR-001,,2.0,12.0,,,,0.0,0.0,24.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260002,2024-01-26T06:28:45,2024-01-26T06:28:45,CF-009,,3.0,65.0,,,,0.0,0.0,195.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260002,2024-01-26T06:28:45,2024-01-26T06:28:45,NCF-008,,1.0,75.0,,,,0.0,0.0,75.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260006,2024-01-26T06:45:22,2024-01-26T06:45:22,KSC-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260006,2024-01-26T06:45:22,2024-01-26T06:45:22,SD-002,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260006,2024-01-26T06:45:22,2024-01-26T06:45:22,BA-003,,1.0,105.0,,,,0.0,0.0,105.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260002,2024-01-26T07:09:33,2024-01-26T07:09:33,PR-011,,1.0,55.0,,,,0.0,0.0,55.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260002,2024-01-26T07:09:33,2024-01-26T07:09:33,PR-003,,1.0,95.0,,,,0.0,0.0,95.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260007,2024-01-26T07:18:38,2024-01-26T07:18:38,NCF-007,,1.0,75.0,,,,0.0,0.0,75.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260007,2024-01-26T07:18:38,2024-01-26T07:18:38,CF-015,,1.0,75.0,,,,0.0,0.0,75.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260007,2024-01-26T07:18:38,2024-01-26T07:18:38,PR-010,,1.0,105.0,,,,0.0,0.0,105.0,
2QoilMQkX9i6vtAE88ilEubnrhz,07-2401260001,2024-01-26T07:32:11,2024-01-26T07:32:11,BS-012,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,07-2401260001,2024-01-26T07:32:11,2024-01-26T07:32:11,BS-018,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260003,2024-01-26T07:52:12,2024-01-26T07:52:12,KSC-002,,1.0,239.0,,,,0.0,0.0,239.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260008,2024-01-26T07:58:35,2024-01-26T07:58:35,AP-001,,1.0,89.1,,,,0.0,0.0,89.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260008,2024-01-26T07:58:35,2024-01-26T07:58:35,BS-010,,1.0,179.1,,,,0.0,0.0,179.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260009,2024-01-26T08:03:23,2024-01-26T08:03:23,DR-001,,2.0,12.0,,,,0.0,0.0,24.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260010,2024-01-26T08:10:47,2024-01-26T08:10:47,KSC-005,,1.0,15.0,,,,0.0,0.0,15.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260010,2024-01-26T08:10:47,2024-01-26T08:10:47,SCK-002,,1.0,79.0,,,,0.0,0.0,79.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260004,2024-01-26T08:28:40,2024-01-26T08:28:40,PR-009,,1.0,105.0,,,,0.0,0.0,105.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260004,2024-01-26T08:28:40,2024-01-26T08:28:40,PR-001,,1.0,80.0,,,,0.0,0.0,80.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260004,2024-01-26T08:28:40,2024-01-26T08:28:40,PR-004,,1.0,105.0,,,,0.0,0.0,105.0,
2QoilMQkX9i6vtAE88ilEubnrhz,05-2401260005,2024-01-26T08:41:38,2024-01-26T08:41:38,PR-001,,5.0,80.0,,,,0.0,0.0,400.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260011,2024-01-26T08:47:01,2024-01-26T08:47:01,CF-013,,1.0,70.0,,,,0.0,0.0,70.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260011,2024-01-26T08:47:01,2024-01-26T08:47:01,NCF-002,,1.0,70.0,,,,0.0,0.0,70.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260011,2024-01-26T08:47:01,2024-01-26T08:47:01,BS-003,,1.0,206.1,,,,0.0,0.0,206.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260011,2024-01-26T08:47:01,2024-01-26T08:47:01,BS-010,,1.0,179.1,,,,0.0,0.0,179.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260011,2024-01-26T08:47:01,2024-01-26T08:47:01,DR-001,,2.0,12.0,,,,0.0,0.0,24.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260003,2024-01-26T08:49:31,2024-01-26T08:49:31,CK-005,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260003,2024-01-26T08:49:31,2024-01-26T08:49:31,CF-013,,1.0,70.0,,,,0.0,0.0,70.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260003,2024-01-26T08:49:31,2024-01-26T08:49:31,CF-014,,1.0,70.0,,,,0.0,0.0,70.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260003,2024-01-26T08:49:31,2024-01-26T08:49:31,PR-003,,1.0,85.0,,,,0.0,0.0,85.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260005,2024-01-26T09:15:25,2024-01-26T09:15:25,CF-010,,2.0,70.0,,,,0.0,0.0,140.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260012,2024-01-26T09:24:06,2024-01-26T09:24:06,MD-001,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260012,2024-01-26T09:24:06,2024-01-26T09:24:06,KSC-004,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260006,2024-01-26T09:47:52,2024-01-26T09:47:52,KSC-003,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260006,2024-01-26T09:47:52,2024-01-26T09:47:52,KSC-002,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260013,2024-01-26T09:48:40,2024-01-26T09:48:40,BS-011,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260013,2024-01-26T09:48:40,2024-01-26T09:48:40,BS-012,,1.0,80.1,,,,0.0,0.0,80.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260014,2024-01-26T10:26:55,2024-01-26T10:26:55,MD-008,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260014,2024-01-26T10:26:55,2024-01-26T10:26:55,JKM-002,,1.0,296.1,,,,0.0,0.0,296.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260014,2024-01-26T10:26:55,2024-01-26T10:26:55,KSC-002,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260014,2024-01-26T10:26:55,2024-01-26T10:26:55,MD-006,,1.0,116.1,,,,0.0,0.0,116.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260014,2024-01-26T10:26:55,2024-01-26T10:26:55,DR-001,,3.0,12.0,,,,0.0,0.0,36.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260015,2024-01-26T10:31:08,2024-01-26T10:31:08,MD-008,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260015,2024-01-26T10:31:08,2024-01-26T10:31:08,JKM-001,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260015,2024-01-26T10:31:08,2024-01-26T10:31:08,KSC-003,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260015,2024-01-26T10:31:08,2024-01-26T10:31:08,CK-005,,3.0,19.0,,,,0.0,0.0,57.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260015,2024-01-26T10:31:08,2024-01-26T10:31:08,DR-001,,3.0,12.0,,,,0.0,0.0,36.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260016,2024-01-26T11:23:08,2024-01-26T11:23:08,BS-010,,1.0,179.1,,,,0.0,0.0,179.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260016,2024-01-26T11:23:08,2024-01-26T11:23:08,BS-007,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260016,2024-01-26T11:23:08,2024-01-26T11:23:08,ADD-003,,2.0,29.0,,,,0.0,0.0,58.0,
2QoilMQkX9i6vtAE88ilEubnrhz,03-2401260017,2024-01-26T11:27:02,2024-01-26T11:27:02,KSC-002,,1.0,215.1,,,,0.0,0.0,215.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,KSC-003,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,SD-002,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,SD-001,,4.0,29.0,,,,0.0,0.0,116.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,SD-006,,1.0,29.0,,,,0.0,0.0,29.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,AP-004,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,AP-006,,1.0,116.1,,,,0.0,0.0,116.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,MD-007,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,MD-008,,1.0,305.1,,,,0.0,0.0,305.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,MD-006,,1.0,116.1,,,,0.0,0.0,116.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,MD-001,,1.0,152.1,,,,0.0,0.0,152.1,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,CK-003,,3.0,29.0,,,,0.0,0.0,87.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,CK-004,,3.0,29.0,,,,0.0,0.0,87.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,DR-001,,4.0,12.0,,,,0.0,0.0,48.0,
2QoilMQkX9i6vtAE88ilEubnrhz,02-2401260004,2024-01-26T11:30:06,2024-01-26T11:30:06,ADD-010,,1.0,19.0,,,,0.0,0.0,19.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260007,2024-01-26T12:10:53,2024-01-26T12:10:53,KSC-002,,1.0,239.0,,,,0.0,0.0,239.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260007,2024-01-26T12:10:53,2024-01-26T12:10:53,MD-007,,1.0,169.0,,,,0.0,0.0,169.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260007,2024-01-26T12:10:53,2024-01-26T12:10:53,AP-006,,1.0,129.0,,,,0.0,0.0,129.0,
2QoilMQkX9i6vtAE88ilEubnrhz,01-2401260007,2024-01-26T12:10:53,2024-01-26T12:10:53,SD-002,,1.0,19.0,,,,0.0,0.0,19.0,
