Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2024-05-11 22:00:00,60919.55000000,60990.00000000,60899.26000000,60909.99000000,278.28232000,2024-05-11 22:59:59.999,16957839.99899290,19072,133.87858000,8158093.68987250
2024-05-11 23:00:00,60909.99000000,60986.41000000,60743.51000000,60825.99000000,337.31759000,2024-05-11 23:59:59.999,20531594.40405730,22717,143.62131000,8741331.31089440
2024-05-12 00:00:00,60825.99000000,61104.05000000,60804.00000000,60978.00000000,437.42056000,2024-05-12 00:59:59.999,26672629.48937670,27406,221.80098000,13524796.59838790
2024-05-12 01:00:00,60977.99000000,61080.00000000,60860.30000000,60867.99000000,319.12655000,2024-05-12 01:59:59.999,19451957.70195880,21080,111.21124000,6779380.03949800
2024-05-12 02:00:00,60868.00000000,60979.99000000,60833.99000000,60929.85000000,268.29136000,2024-05-12 02:59:59.999,16339491.07546480,18288,117.07644000,7129720.96095050
2024-05-12 03:00:00,60929.86000000,60970.00000000,60863.81000000,60930.00000000,241.95581000,2024-05-12 03:59:59.999,14737826.35368030,18225,127.71097000,7778960.73400630
2024-05-12 04:00:00,60930.01000000,61120.00000000,60919.33000000,61100.00000000,356.79079000,2024-05-12 04:59:59.999,21770575.59601000,21629,172.79027000,10543668.28781690
2024-05-12 05:00:00,61100.01000000,61100.01000000,60978.64000000,61050.01000000,206.38871000,2024-05-12 05:59:59.999,12595453.27120240,15121,93.87037000,5728742.35717230
2024-05-12 06:00:00,61050.01000000,61062.00000000,60945.04000000,60946.49000000,186.95925000,2024-05-12 06:59:59.999,11404317.09643090,16840,72.44890000,4419242.73238550
2024-05-12 07:00:00,60946.49000000,60996.00000000,60610.00000000,60820.00000000,664.15041000,2024-05-12 07:59:59.999,40375787.93667760,33576,261.48818000,15894914.85025790
2024-05-12 08:00:00,60819.99000000,61110.00000000,60790.94000000,61049.97000000,542.22786000,2024-05-12 08:59:59.999,33045628.89364030,31748,309.20009000,18844100.49244370
2024-05-12 09:00:00,61049.97000000,61083.32000000,60960.00000000,61000.00000000,428.10304000,2024-05-12 09:59:59.999,26121489.12535340,19499,199.26139000,12159167.28216110
2024-05-12 10:00:00,61000.01000000,61366.59000000,60950.00000000,61159.99000000,1003.15244000,2024-05-12 10:59:59.999,61383603.72702660,40172,526.69759000,32227135.58469680
2024-05-12 11:00:00,61159.99000000,61233.06000000,61110.00000000,61146.00000000,367.15418000,2024-05-12 11:59:59.999,22458277.12413580,22638,182.08613000,11138152.55642120
2024-05-12 12:00:00,61145.99000000,61236.25000000,61090.00000000,61155.75000000,385.00105000,2024-05-12 12:59:59.999,23539786.05021510,22691,161.27683000,9861834.10577760
2024-05-12 13:00:00,61155.75000000,61245.94000000,61097.89000000,61191.29000000,273.91856000,2024-05-12 13:59:59.999,16753878.15827180,21400,140.36864000,8584902.27952040
2024-05-12 14:00:00,61191.29000000,61313.82000000,61124.77000000,61168.82000000,438.56708000,2024-05-12 14:59:59.999,26844011.29262730,26435,221.01059000,13527736.56752520
2024-05-12 15:00:00,61168.83000000,61587.12000000,61146.01000000,61419.00000000,950.94806000,2024-05-12 15:59:59.999,58368221.51882190,48280,532.01294000,32655969.18511760
2024-05-12 16:00:00,61419.01000000,61888.00000000,61346.77000000,61346.77000000,1686.64498000,2024-05-12 16:59:59.999,104002198.72102210,77280,919.30413000,56698504.78235310
2024-05-12 17:00:00,61346.77000000,61685.50000000,61109.67000000,61616.30000000,1222.21509000,2024-05-12 17:59:59.999,75047038.09615140,67607,635.75796000,39054444.45108240
2024-05-12 18:00:00,61616.30000000,61652.70000000,61355.00000000,61373.94000000,465.50009000,2024-05-12 18:59:59.999,28628854.97112550,31898,211.07103000,12981870.76386090
2024-05-12 19:00:00,61373.95000000,61442.67000000,61209.59000000,61406.10000000,446.02131000,2024-05-12 19:59:59.999,27352175.33537610,29031,224.47645000,13766055.38349630
2024-05-12 20:00:00,61406.11000000,61432.00000000,61283.24000000,61284.03000000,301.47437000,2024-05-12 20:59:59.999,18497555.99368030,22665,152.82419000,9376561.36836090
2024-05-12 21:00:00,61284.03000000,61316.67000000,60910.58000000,61236.00000000,735.99173000,2024-05-12 21:59:59.999,44996298.51585200,37322,320.84928000,19620438.18023760
2024-05-12 22:00:00,61236.00000000,61420.00000000,61203.36000000,61326.00000000,389.40868000,2024-05-12 22:59:59.999,23883484.72580680,24026,230.62655000,14144221.06285170
2024-05-12 23:00:00,61326.00000000,61551.43000000,61280.00000000,61483.99000000,435.72040000,2024-05-12 23:59:59.999,26771091.69247560,32256,271.68994000,16691831.28201070
2024-05-13 00:00:00,61484.00000000,61812.00000000,61483.99000000,61512.89000000,628.32045000,2024-05-13 00:59:59.999,38707583.54932960,35702,378.82619000,23337382.05954380
2024-05-13 01:00:00,61512.90000000,61545.77000000,61168.86000000,61415.87000000,863.29014000,2024-05-13 01:59:59.999,52972117.06393930,48838,411.50286000,25250824.59652560
2024-05-13 02:00:00,61415.88000000,61500.00000000,60944.71000000,61044.26000000,1697.35769000,2024-05-13 02:59:59.999,103797417.09269930,100498,782.85868000,47874590.38271640
2024-05-13 03:00:00,61044.26000000,61220.79000000,60749.21000000,61170.00000000,2162.71467000,2024-05-13 03:59:59.999,131779509.76633400,79690,1077.87556000,65687791.18676700
2024-05-13 04:00:00,61170.00000000,61170.01000000,60894.24000000,60976.96000000,859.54264000,2024-05-13 04:59:59.999,52480271.85921260,36288,362.28617000,22118316.35550960
2024-05-13 05:00:00,60976.96000000,61016.00000000,60802.00000000,60858.97000000,556.81825000,2024-05-13 05:59:59.999,33924486.96472720,28157,227.89788000,13884380.53600100
2024-05-13 06:00:00,60858.96000000,61560.00000000,60797.79000000,61504.10000000,1137.89174000,2024-05-13 06:59:59.999,69758475.44771840,49492,661.50671000,40551477.54249800
2024-05-13 07:00:00,61504.09000000,62450.00000000,61460.00000000,62334.37000000,2210.91546000,2024-05-13 07:59:59.999,136933811.20269830,85406,1252.05595000,77549552.93526330
2024-05-13 08:00:00,62334.36000000,63080.00000000,62334.36000000,62767.18000000,4637.85443000,2024-05-13 08:59:59.999,290924069.87346190,130132,2730.85348000,171292811.61986040
2024-05-13 09:00:00,62767.19000000,63295.48000000,62767.18000000,63060.60000000,1765.61513000,2024-05-13 09:59:59.999,111315342.92100750,64093,925.52368000,58349193.57711700
2024-05-13 10:00:00,63060.61000000,63087.11000000,62378.84000000,62674.70000000,1960.81395000,2024-05-13 10:59:59.999,122878971.36188300,77025,810.05264000,50762683.29253960
2024-05-13 11:00:00,62674.69000000,62770.94000000,62480.57000000,62738.00000000,849.04121000,2024-05-13 11:59:59.999,53177210.33604230,47112,392.63921000,24596055.27473560
2024-05-13 12:00:00,62737.99000000,62913.30000000,62399.35000000,62844.04000000,1946.16246000,2024-05-13 12:59:59.999,121995698.62572260,75430,1000.02611000,62685358.99830860
2024-05-13 13:00:00,62844.03000000,63048.05000000,62600.79000000,62779.66000000,1400.96683000,2024-05-13 13:59:59.999,88024422.18814480,63484,736.78470000,46303330.47741250
2024-05-13 14:00:00,62779.66000000,63100.00000000,62729.12000000,62747.87000000,1221.94263000,2024-05-13 14:59:59.999,76866345.16343700,61847,536.91557000,33781857.38442180
2024-05-13 15:00:00,62747.88000000,63200.00000000,62703.42000000,63002.00000000,1273.83230000,2024-05-13 15:59:59.999,80205997.72733370,65520,636.79579000,40105817.44379240
2024-05-13 16:00:00,63002.00000000,63450.00000000,62917.55000000,63178.89000000,2043.50104000,2024-05-13 16:59:59.999,129162129.72948940,70919,1077.58408000,68106951.34382300
2024-05-13 17:00:00,63178.89000000,63189.48000000,62610.00000000,62810.51000000,1332.46033000,2024-05-13 17:59:59.999,83692839.34285870,63663,609.48074000,38274531.06240120
2024-05-13 18:00:00,62810.51000000,62827.31000000,62566.36000000,62786.90000000,709.19100000,2024-05-13 18:59:59.999,44472626.06779790,37028,338.28245000,21213523.78377310
2024-05-13 19:00:00,62786.90000000,63188.76000000,62786.90000000,63172.69000000,1427.27778000,2024-05-13 19:59:59.999,89938519.11688240,46424,854.70753000,53852188.76685120
2024-05-13 20:00:00,63172.70000000,63193.59000000,62990.84000000,63091.89000000,528.05806000,2024-05-13 20:59:59.999,33318896.10483780,26846,232.47621000,14667920.67656300
2024-05-13 21:00:00,63091.88000000,63120.00000000,62840.00000000,62901.75000000,422.29886000,2024-05-13 21:59:59.999,26594219.45933980,24614,154.53389000,9730175.39616830
2024-05-13 22:00:00,62901.76000000,62952.20000000,62715.57000000,62770.00000000,605.26179000,2024-05-13 22:59:59.999,38031557.43741960,28685,250.49387000,15740819.10907810
2024-05-13 23:00:00,62770.00000000,62980.15000000,62716.13000000,62940.08000000,492.28955000,2024-05-13 23:59:59.999,30944108.20849760,24540,275.94868000,17343448.55578960
2024-05-14 00:00:00,62940.09000000,63118.36000000,62721.98000000,62815.03000000,964.38605000,2024-05-14 00:59:59.999,60655161.20135150,41757,501.28268000,31530783.57908170
2024-05-14 01:00:00,62815.02000000,63019.80000000,62577.99000000,62652.02000000,805.39253000,2024-05-14 01:59:59.999,50581122.16876990,38201,391.78372000,24612242.89844940
2024-05-14 02:00:00,62652.01000000,62711.06000000,62500.00000000,62541.99000000,1160.02244000,2024-05-14 02:59:59.999,72611310.18227370,43077,522.68524000,32717429.97476500
2024-05-14 03:00:00,62541.99000000,62696.42000000,62403.22000000,62488.46000000,1256.12532000,2024-05-14 03:59:59.999,78503065.42943650,49417,659.39182000,41207940.68735410
2024-05-14 04:00:00,62488.46000000,62669.48000000,62401.07000000,62550.22000000,678.86922000,2024-05-14 04:59:59.999,42446598.67046020,31092,348.21447000,21772828.11111800
2024-05-14 05:00:00,62550.22000000,62780.73000000,62487.18000000,62717.22000000,664.97541000,2024-05-14 05:59:59.999,41659617.16284800,32556,354.09011000,22181033.65537640
2024-05-14 06:00:00,62717.22000000,62717.22000000,61404.34000000,62042.00000000,3558.59149000,2024-05-14 06:59:59.999,220307503.05176600,108181,1664.97846000,102952170.56578640
2024-05-14 07:00:00,62041.99000000,62116.80000000,61820.24000000,62035.39000000,1227.22365000,2024-05-14 07:59:59.999,76037184.80917520,40075,553.13785000,34267062.14462640
2024-05-14 08:00:00,62035.39000000,62045.80000000,61697.05000000,61861.00000000,1125.77609000,2024-05-14 08:59:59.999,69634878.06945470,37271,478.31784000,29577424.22505190
2024-05-14 09:00:00,61861.01000000,61954.90000000,61755.57000000,61797.85000000,451.10485000,2024-05-14 09:59:59.999,27905161.72779380,23205,170.82134000,10567515.86781090
2024-05-14 10:00:00,61797.84000000,61822.19000000,61520.89000000,61719.01000000,781.38375000,2024-05-14 10:59:59.999,48182418.85685410,32835,338.51569000,20871968.73139710
2024-05-14 11:00:00,61719.00000000,61895.83000000,61696.96000000,61798.57000000,620.09187000,2024-05-14 11:59:59.999,38332921.24715720,29301,287.87638000,17796584.62563290
2024-05-14 12:00:00,61798.57000000,62108.00000000,61151.00000000,61566.52000000,2759.73245000,2024-05-14 12:59:59.999,170147851.69207690,98362,1405.25600000,86656408.68676150
2024-05-14 13:00:00,61566.53000000,62054.77000000,61452.16000000,61695.98000000,1274.03831000,2024-05-14 13:59:59.999,78721359.70065520,54090,642.04518000,39665580.95549420
2024-05-14 14:00:00,61695.98000000,62300.00000000,61142.77000000,61803.74000000,3353.67600000,2024-05-14 14:59:59.999,206813669.76350650,118051,1556.52804000,95990850.82085670
2024-05-14 15:00:00,61803.74000000,62063.56000000,61650.00000000,61787.61000000,1984.04331000,2024-05-14 15:59:59.999,122734954.05194600,66545,1056.95207000,65393015.22947150
2024-05-14 16:00:00,61787.60000000,61816.34000000,61201.10000000,61427.54000000,1837.56692000,2024-05-14 16:59:59.999,112927747.31490600,71486,759.00335000,46655047.14323920
2024-05-14 17:00:00,61427.54000000,61535.28000000,61159.34000000,61314.98000000,1680.60143000,2024-05-14 17:59:59.999,103112547.78250950,61488,747.54400000,45871719.00028680
2024-05-14 18:00:00,61314.99000000,61463.15000000,61224.07000000,61429.99000000,587.85567000,2024-05-14 18:59:59.999,36068440.89522520,27819,268.18462000,16453223.25078340
2024-05-14 19:00:00,61430.00000000,61680.00000000,61397.20000000,61596.52000000,566.58472000,2024-05-14 19:59:59.999,34878660.74536480,28715,284.87564000,17536532.62742820
2024-05-14 20:00:00,61596.51000000,61710.00000000,61561.14000000,61610.04000000,353.70558000,2024-05-14 20:59:59.999,21797467.75607200,22340,161.17609000,9932343.65928370
2024-05-14 21:00:00,61610.04000000,61789.99000000,61472.41000000,61694.56000000,560.50715000,2024-05-14 21:59:59.999,34546662.51829410,27012,256.06437000,15783071.13732410
2024-05-14 22:00:00,61694.57000000,61766.28000000,61570.00000000,61708.79000000,514.93360000,2024-05-14 22:59:59.999,31760186.41033400,25166,262.69655000,16201666.00352500
2024-05-14 23:00:00,61708.78000000,61726.62000000,61540.00000000,61577.49000000,321.53260000,2024-05-14 23:59:59.999,19805384.95943440,19897,144.39292000,8893622.63158350
2024-05-15 00:00:00,61577.49000000,61800.00000000,61319.47000000,61438.35000000,723.56318000,2024-05-15 00:59:59.999,44557285.03761060,30549,273.58030000,16846587.85071210
2024-05-15 01:00:00,61438.35000000,61760.04000000,61432.01000000,61696.00000000,520.34527000,2024-05-15 01:59:59.999,32086813.85399560,23681,267.94127000,16520113.83483030
2024-05-15 02:00:00,61695.99000000,61908.47000000,61690.21000000,61774.01000000,452.58568000,2024-05-15 02:59:59.999,27970541.87754020,20671,245.79291000,15190308.56342500
2024-05-15 03:00:00,61774.01000000,62033.48000000,61772.44000000,61949.99000000,454.46345000,2024-05-15 03:59:59.999,28140841.77696530,25775,209.87252000,12995102.31626030
2024-05-15 04:00:00,61949.99000000,61982.00000000,61818.18000000,61900.00000000,467.92340000,2024-05-15 04:59:59.999,28970059.10714200,24044,172.29480000,10666821.77413400
2024-05-15 05:00:00,61900.00000000,62082.64000000,61880.00000000,61928.68000000,585.31826000,2024-05-15 05:59:59.999,36264011.34151840,25610,225.02741000,13942910.64330330
2024-05-15 06:00:00,61928.67000000,61986.00000000,61829.96000000,61962.75000000,521.14334000,2024-05-15 06:59:59.999,32263566.42366870,26604,233.66518000,14466852.20962260
2024-05-15 07:00:00,61962.75000000,62280.01000000,61889.52000000,62195.04000000,926.14420000,2024-05-15 07:59:59.999,57483579.45750460,46456,414.89628000,25754058.91634800
2024-05-15 08:00:00,62195.04000000,62265.98000000,62044.80000000,62143.51000000,724.23421000,2024-05-15 08:59:59.999,45005763.42282490,43073,312.07163000,19393705.47666440
2024-05-15 09:00:00,62143.51000000,62919.12000000,61923.20000000,62649.98000000,1736.05036000,2024-05-15 09:59:59.999,108445508.38738430,79848,934.25508000,58367374.54445170
2024-05-15 10:00:00,62649.98000000,62999.44000000,62355.71000000,62674.71000000,2222.08933000,2024-05-15 10:59:59.999,139201579.19931310,86973,1080.98065000,67714211.84618200
2024-05-15 11:00:00,62674.70000000,62824.30000000,62242.42000000,62467.18000000,1159.59947000,2024-05-15 11:59:59.999,72460829.59327410,60699,508.77712000,31783105.21409660
2024-05-15 12:00:00,62467.18000000,64200.93000000,62402.03000000,63757.56000000,6238.52577000,2024-05-15 12:59:59.999,396442440.82681450,253541,3357.64734000,213372138.76363800
2024-05-15 13:00:00,63757.57000000,64663.56000000,63535.89000000,64145.99000000,5375.59068000,2024-05-15 13:59:59.999,344995363.32685940,176939,2802.92875000,179886754.73713000
2024-05-15 14:00:00,64146.00000000,64500.00000000,63990.62000000,64500.00000000,3056.46005000,2024-05-15 14:59:59.999,196440503.22446360,98952,1642.98677000,105592336.90046280
2024-05-15 15:00:00,64499.99000000,65057.26000000,64367.14000000,64725.11000000,3812.06983000,2024-05-15 15:59:59.999,246945055.29611260,138052,1968.16822000,127515109.19720230
2024-05-15 16:00:00,64725.12000000,65150.00000000,64720.00000000,64759.27000000,2048.80981000,2024-05-15 16:59:59.999,132957239.50428690,83546,968.15422000,62836039.08371640
2024-05-15 17:00:00,64759.26000000,65127.64000000,64759.26000000,65046.56000000,1641.86445000,2024-05-15 17:59:59.999,106707587.87913520,62158,841.60610000,54697996.12813810
2024-05-15 18:00:00,65046.56000000,65791.12000000,64960.99000000,65717.28000000,2962.40794000,2024-05-15 18:59:59.999,193550899.86002810,124445,1560.65168000,101985077.11869650
2024-05-15 19:00:00,65717.28000000,66419.15000000,65302.44000000,66006.23000000,3137.65546000,2024-05-15 19:59:59.999,206837097.67447040,123158,1448.91572000,95537830.07020060
2024-05-15 20:00:00,66006.23000000,66085.50000000,65738.00000000,65930.87000000,1413.72890000,2024-05-15 20:59:59.999,93124118.01037320,53586,659.26366000,43424849.04667660
2024-05-15 21:00:00,65930.88000000,66200.00000000,65779.88000000,65859.99000000,851.90346000,2024-05-15 21:59:59.999,56165375.95411930,34802,435.05514000,28685468.80489480
2024-05-15 22:00:00,65859.99000000,66290.32000000,65842.61000000,66116.30000000,1204.41155000,2024-05-15 22:59:59.999,79597928.94442590,40734,624.41862000,41267986.54274290
2024-05-15 23:00:00,66116.31000000,66444.16000000,66072.00000000,66206.50000000,1322.85914000,2024-05-15 23:59:59.999,87645641.91121550,45558,608.88957000,40338961.85785930
2024-05-16 00:00:00,66206.51000000,66666.00000000,65942.10000000,66083.90000000,1814.28632000,2024-05-16 00:59:59.999,120309837.85765590,64264,889.53350000,59009389.99616240
2024-05-16 01:00:00,66083.90000000,66209.74000000,65838.66000000,65985.99000000,1018.40858000,2024-05-16 01:59:59.999,67219001.77342640,37700,485.82891000,32068407.10564150
2024-05-16 02:00:00,65985.99000000,66115.20000000,65746.42000000,65909.51000000,965.54926000,2024-05-16 02:59:59.999,63704817.79959210,33810,454.48467000,29990162.97199340
2024-05-16 03:00:00,65909.51000000,66074.03000000,65807.45000000,65975.39000000,746.79366000,2024-05-16 03:59:59.999,49270876.42963220,33191,383.44258000,25297535.90583710
2024-05-16 04:00:00,65975.39000000,66006.42000000,65800.00000000,65813.33000000,675.01650000,2024-05-16 04:59:59.999,44483862.95914650,34007,288.71442000,19026235.93639570
2024-05-16 05:00:00,65813.34000000,65900.00000000,65746.12000000,65781.99000000,546.88268000,2024-05-16 05:59:59.999,35997248.07024120,28254,261.16350000,17190544.45136840
2024-05-16 06:00:00,65781.99000000,66000.00000000,65652.92000000,65958.14000000,1012.39085000,2024-05-16 06:59:59.999,66669504.95366020,44680,603.50422000,39742715.19972660
2024-05-16 07:00:00,65958.14000000,66278.04000000,65936.57000000,66142.62000000,1305.61637000,2024-05-16 07:59:59.999,86363423.46511080,45319,665.00957000,43986611.87578760
2024-05-16 08:00:00,66142.62000000,66460.71000000,66094.34000000,66297.12000000,1039.61616000,2024-05-16 08:59:59.999,68866673.85412220,47115,493.97176000,32724012.21900060
2024-05-16 09:00:00,66297.12000000,66390.02000000,66100.00000000,66364.69000000,987.38127000,2024-05-16 09:59:59.999,65431785.00703560,39843,498.03445000,33002935.69744130
2024-05-16 10:00:00,66364.69000000,66364.69000000,66100.00000000,66169.99000000,747.09629000,2024-05-16 10:59:59.999,49463796.07420720,34370,322.75738000,21368189.10575700
2024-05-16 11:00:00,66170.00000000,66585.70000000,66000.00000000,66503.80000000,933.73337000,2024-05-16 11:59:59.999,61853684.45218470,60929,512.66956000,33970434.60354480
2024-05-16 12:00:00,66503.81000000,66752.01000000,65904.76000000,66011.01000000,2444.27960000,2024-05-16 12:59:59.999,161927047.06944980,119071,1261.73855000,83598284.26917990
2024-05-16 13:00:00,66011.01000000,66367.92000000,65759.99000000,66328.05000000,1698.98043000,2024-05-16 13:59:59.999,112210912.01010890,68994,882.84958000,58309835.32155510
2024-05-16 14:00:00,66328.06000000,66393.29000000,65555.00000000,65598.70000000,2406.63193000,2024-05-16 14:59:59.999,158776472.83323910,98648,1303.81744000,86039506.93740800
2024-05-16 15:00:00,65598.70000000,65900.00000000,65361.51000000,65818.88000000,1867.16428000,2024-05-16 15:59:59.999,122626830.55339700,78481,954.42326000,62680679.00526510
2024-05-16 16:00:00,65818.89000000,65827.47000000,65110.00000000,65154.99000000,3290.50377000,2024-05-16 16:59:59.999,215098642.77448540,120427,1695.04276000,110791869.64771480
2024-05-16 17:00:00,65154.98000000,65389.95000000,64602.77000000,64994.99000000,2511.85879000,2024-05-16 17:59:59.999,163067605.72303730,84611,1176.64556000,76397709.60857370
2024-05-16 18:00:00,64995.00000000,65205.85000000,64831.63000000,65122.18000000,1630.94501000,2024-05-16 18:59:59.999,106037972.89037620,49975,814.91347000,52984038.15551470
2024-05-16 19:00:00,65122.19000000,65580.00000000,65090.17000000,65186.85000000,1033.54006000,2024-05-16 19:59:59.999,67513700.04375830,40852,528.18135000,34503128.25040890
2024-05-16 20:00:00,65186.84000000,65290.00000000,65050.00000000,65273.90000000,581.14820000,2024-05-16 20:59:59.999,37874485.24938810,23654,271.16980000,17673570.83436300
2024-05-16 21:00:00,65273.90000000,65500.00000000,65242.09000000,65461.99000000,579.45707000,2024-05-16 21:59:59.999,37884792.55848550,27046,326.09955000,21321754.52582180
2024-05-16 22:00:00,65461.99000000,65480.35000000,65140.61000000,65418.97000000,580.56491000,2024-05-16 22:59:59.999,37917103.33981250,26854,256.79622000,16771995.29789940
2024-05-16 23:00:00,65418.98000000,65422.03000000,65187.50000000,65235.21000000,688.52174000,2024-05-16 23:59:59.999,44937569.08783180,27698,314.32057000,20512758.18202310
2024-05-17 00:00:00,65235.21000000,65508.70000000,65235.20000000,65508.69000000,591.23809000,2024-05-17 00:59:59.999,38645876.78766050,27906,350.58018000,22918619.54015710
2024-05-17 01:00:00,65508.70000000,65510.22000000,65106.38000000,65340.84000000,520.23452000,2024-05-17 01:59:59.999,33990169.54449300,31934,232.59049000,15198225.71361450
2024-05-17 02:00:00,65340.83000000,65450.07000000,65188.00000000,65386.01000000,370.41889000,2024-05-17 02:59:59.999,24189224.33497090,22508,172.64749000,11274998.01448450
2024-05-17 03:00:00,65386.00000000,65901.46000000,65354.23000000,65584.53000000,1533.13211000,2024-05-17 03:59:59.999,100697487.75530270,51586,894.32333000,58737041.40150160
2024-05-17 04:00:00,65584.53000000,65630.70000000,65367.51000000,65451.81000000,567.84995000,2024-05-17 04:59:59.999,37195518.49140380,28204,260.14101000,17040034.23620900
2024-05-17 05:00:00,65451.81000000,65700.00000000,65436.00000000,65700.00000000,472.55691000,2024-05-17 05:59:59.999,30977110.04983010,27319,209.35999000,13725578.42966040
2024-05-17 06:00:00,65699.99000000,66148.00000000,65580.66000000,65955.56000000,1212.84837000,2024-05-17 06:59:59.999,79846243.88522670,54481,748.41313000,49277086.16782740
2024-05-17 07:00:00,65955.56000000,66500.00000000,65955.56000000,66386.94000000,2713.23533000,2024-05-17 07:59:59.999,179775777.73965050,82406,1519.21752000,100682695.00555170
2024-05-17 08:00:00,66386.93000000,66457.28000000,66068.79000000,66146.01000000,1162.00194000,2024-05-17 08:59:59.999,76963425.10541000,45426,522.81120000,34626599.22322050
2024-05-17 09:00:00,66146.00000000,66390.00000000,66072.43000000,66344.44000000,712.33029000,2024-05-17 09:59:59.999,47197201.17087000,40448,363.36721000,24076716.71037510
2024-05-17 10:00:00,66344.43000000,66537.19000000,66182.77000000,66500.48000000,892.47388000,2024-05-17 10:59:59.999,59221882.19891880,35252,488.02533000,32387012.24667370
2024-05-17 11:00:00,66500.47000000,66564.23000000,66197.91000000,66218.00000000,787.76141000,2024-05-17 11:59:59.999,52235109.28187570,34905,391.44584000,25954481.14017620
2024-05-17 12:00:00,66217.99000000,66548.00000000,66120.00000000,66379.97000000,1169.86052000,2024-05-17 12:59:59.999,77614301.57038340,45682,576.94427000,38281055.02994510
2024-05-17 13:00:00,66379.97000000,66458.63000000,65828.03000000,65944.02000000,1330.70417000,2024-05-17 13:59:59.999,87995256.14576670,59932,575.14714000,38039258.45976010
2024-05-17 14:00:00,65944.02000000,66850.00000000,65914.81000000,66806.66000000,1594.09581000,2024-05-17 14:59:59.999,105860303.21732100,75590,863.25091000,57340718.16772810
2024-05-17 15:00:00,66806.67000000,67451.20000000,66552.53000000,67195.10000000,3797.62724000,2024-05-17 15:59:59.999,254740144.98863450,132202,1947.60839000,130645074.10443920
2024-05-17 16:00:00,67195.09000000,67300.00000000,66910.00000000,66929.99000000,1380.14254000,2024-05-17 16:59:59.999,92662331.92578040,66213,575.09603000,38613475.30423970
2024-05-17 17:00:00,66930.00000000,66998.57000000,66660.78000000,66702.52000000,1144.46178000,2024-05-17 17:59:59.999,76488091.21382040,51248,470.98416000,31478322.93156780
2024-05-17 18:00:00,66702.51000000,66849.00000000,66214.67000000,66821.98000000,1439.52450000,2024-05-17 18:59:59.999,95755992.02174580,64080,684.30057000,45524768.92456020
2024-05-17 19:00:00,66821.98000000,67070.00000000,66650.75000000,67047.99000000,1059.21574000,2024-05-17 19:59:59.999,70848840.79112510,47932,558.43106000,37356884.96506090
2024-05-17 20:00:00,67047.99000000,67048.00000000,66765.33000000,66890.00000000,487.41465000,2024-05-17 20:59:59.999,32600163.65810140,24877,221.55302000,14817354.94245040
2024-05-17 21:00:00,66890.00000000,66916.78000000,66740.42000000,66810.65000000,338.90557000,2024-05-17 21:59:59.999,22651719.27796400,19368,113.08432000,7557659.88138250
2024-05-17 22:00:00,66810.64000000,66810.65000000,66669.72000000,66771.60000000,334.94159000,2024-05-17 22:59:59.999,22356252.13431370,20499,150.93524000,10074804.78793550
2024-05-17 23:00:00,66771.60000000,67089.72000000,66700.00000000,67024.00000000,679.25829000,2024-05-17 23:59:59.999,45463399.05417640,27256,410.83742000,27500887.83482170
2024-05-18 00:00:00,67024.00000000,67095.88000000,66725.53000000,66891.59000000,1097.85070000,2024-05-18 00:59:59.999,73429342.01769140,33543,557.05565000,37264600.35883900
2024-05-18 01:00:00,66891.59000000,67017.99000000,66765.33000000,66980.00000000,383.52091000,2024-05-18 01:59:59.999,25655669.46093650,21823,204.20639000,13660988.85492000
2024-05-18 02:00:00,66979.99000000,67055.30000000,66797.61000000,66907.84000000,523.42619000,2024-05-18 02:59:59.999,35033816.17661500,44859,250.70131000,16781661.17809580
2024-05-18 03:00:00,66907.85000000,67006.49000000,66854.38000000,66945.05000000,476.59870000,2024-05-18 03:59:59.999,31896226.28243560,26231,235.90260000,15787468.40308300
2024-05-18 04:00:00,66945.06000000,67008.41000000,66800.00000000,66883.61000000,434.02618000,2024-05-18 04:59:59.999,29042895.26757180,22932,229.54529000,15361953.22812750
2024-05-18 05:00:00,66883.60000000,66885.99000000,66810.00000000,66854.71000000,270.60442000,2024-05-18 05:59:59.999,18091348.60963910,19638,113.60153000,7594053.61436160
2024-05-18 06:00:00,66854.70000000,66963.86000000,66730.00000000,66920.03000000,507.84157000,2024-05-18 06:59:59.999,33942695.46852300,30124,288.47185000,19284477.05548180
2024-05-18 07:00:00,66920.03000000,67240.69000000,66829.00000000,66887.00000000,869.03278000,2024-05-18 07:59:59.999,58264209.69718190,40609,453.57711000,30420019.00624840
2024-05-18 08:00:00,66887.01000000,67085.19000000,66840.00000000,67027.59000000,459.68391000,2024-05-18 08:59:59.999,30787098.82755070,21850,235.01583000,15740652.42275130
2024-05-18 09:00:00,67027.59000000,67138.99000000,66999.99000000,67125.04000000,597.38137000,2024-05-18 09:59:59.999,40062455.69543350,23791,304.30324000,20405833.41811040
2024-05-18 10:00:00,67125.03000000,67300.00000000,67029.37000000,67222.22000000,1373.75809000,2024-05-18 10:59:59.999,92278518.75897110,61038,660.77424000,44384960.76171190
2024-05-18 11:00:00,67222.21000000,67400.01000000,67116.36000000,67190.82000000,1139.45090000,2024-05-18 11:59:59.999,76671544.77085270,46775,520.84261000,35046213.62350450
2024-05-18 12:00:00,67190.81000000,67227.97000000,66900.00000000,66948.00000000,637.91065000,2024-05-18 12:59:59.999,42793777.54714870,33604,214.38614000,14384046.52577030
